10:51:53 [TRACE]	 SELF 	 ==========SmartPlugServer Begin============<Main.java: Line 16>
10:51:53 [TRACE]	 SRV_SELF_LOG 	 Succeed to load server parameter.<ServerParamConfiger.java: Line 148>
10:51:55 [TRACE]	 SELF 	 SmartPlugServer App Server started successfully.<Main.java: Line 29>
10:51:55 [TRACE]	 SELF 	 Remote Debug Server started successfully.<Main.java: Line 33>
10:51:55 [TRACE]	 SELF 	 Remote Debug UDP Server started successfully.<Main.java: Line 37>
10:51:58 [TRACE]	 SEND 	 (192.168.0.112:5002)	 [20170814105158,APPLOGIN,smli123hz,0,00000000,smli123@163.com#] succeed to execute. (smli123hz)<ICallFunction.java: Line 221>
10:51:58 [TRACE]	 SELF 	 (192.168.0.112:5002)	 Succeed to Login(smli123hz). <AppLoginMsgHandle.java: Line 119>
10:51:58 [TRACE]	 SELF 	 (/192.168.0.112:5002)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:51:59 [TRACE]	 SEND 	 (192.168.0.112:5002)	 [20170814105159,APPQRYPLUG,smli123hz,0,00000000,5,646715,账户_646715,18:fe:34:09:de:3b,20161228A1V1.B,1,2,0,6,192.168.1.1,0,1,1,249,0,647106,Thingzdo_647106,18:FE:34:09:DF:C2,unknow,0_0,0,0,0,192.168.1.1,0,255,255,255,0,647172,Thingzdo_647172,60:01:94:09:e0:04,20170115B1V1.C,3_1,2,0,0,192.168.1.1,0,100,100,100,0,647478,Thingzdo_647478_3_1,60:01:94:09:E1:36,unknow,0_0,0,0,0,192.168.1.1,0,255,255,255,0,648495,过分,60:01:94:09:e5:2f,20170616A1V1.V,1_2,2,0,4,192.168.1.1,0,255,0,0,0#] succeed to execute. (smli123hz)<ICallFunction.java: Line 221>
10:51:59 [TRACE]	 SELF 	 (/192.168.0.112:5002)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:52:03 [TRACE]	 SEND 	 (192.168.0.112:5002)	 [20170814105203,APPQRYPLUG,smli123hz,0,00000000,5,646715,账户_646715,18:fe:34:09:de:3b,20161228A1V1.B,1,2,0,6,192.168.1.1,0,1,1,249,0,647106,Thingzdo_647106,18:FE:34:09:DF:C2,unknow,0_0,0,0,0,192.168.1.1,0,255,255,255,0,647172,Thingzdo_647172,60:01:94:09:e0:04,20170115B1V1.C,3_1,2,0,0,192.168.1.1,0,100,100,100,0,647478,Thingzdo_647478_3_1,60:01:94:09:E1:36,unknow,0_0,0,0,0,192.168.1.1,0,255,255,255,0,648495,过分,60:01:94:09:e5:2f,20170616A1V1.V,1_2,2,0,4,192.168.1.1,0,255,0,0,0#] succeed to execute. (smli123hz)<ICallFunction.java: Line 221>
10:52:03 [TRACE]	 SELF 	 (/192.168.0.112:5002)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:52:28 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:52:29 [TRACE]	 SEND 	 (192.168.0.101:5003)		 Send Msg To Module Succeed. [20170814105221,LOGIN,20170814105229#].<ICallFunction.java: Line 483>
10:52:29 [TRACE]	 SEND 	 (192.168.0.112:5002)	 [20170814105229,APPNOTIFYONLINE,smli123hz,648495,00000000,1#] ret_code:succeed to execute. APP:(smli123hz) ModuleID:(648495)<ICallFunction.java: Line 400>
10:52:29 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:53:18 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:54:08 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:54:58 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:55:48 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:56:38 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:56:55 [TRACE]	 SEND 	 (192.168.0.112:5002)	 [20170814105655,APPLOGIN,smli123hz,0,00000000,smli123@163.com#] succeed to execute. (smli123hz)<ICallFunction.java: Line 221>
10:56:55 [TRACE]	 SELF 	 (192.168.0.112:5002)	 Succeed to Login(smli123hz). <AppLoginMsgHandle.java: Line 119>
10:56:55 [TRACE]	 SELF 	 (/192.168.0.112:5002)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:56:55 [TRACE]	 SEND 	 (192.168.0.112:5002)	 [20170814105655,APPLOGIN,smli123hz,0,00000000,smli123@163.com#] succeed to execute. (smli123hz)<ICallFunction.java: Line 221>
10:56:55 [TRACE]	 SELF 	 (192.168.0.112:5002)	 Succeed to Login(smli123hz). <AppLoginMsgHandle.java: Line 119>
10:56:55 [TRACE]	 SELF 	 (/192.168.0.112:5002)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:56:56 [TRACE]	 SEND 	 (192.168.0.112:5002)	 [20170814105656,APPLOGIN,smli123hz,0,00000000,smli123@163.com#] succeed to execute. (smli123hz)<ICallFunction.java: Line 221>
10:56:56 [TRACE]	 SELF 	 (192.168.0.112:5002)	 Succeed to Login(smli123hz). <AppLoginMsgHandle.java: Line 119>
10:56:56 [TRACE]	 SELF 	 (/192.168.0.112:5002)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:56:57 [TRACE]	 SEND 	 (192.168.0.112:5002)	 [20170814105657,APPLOGIN,smli123hz,0,00000000,smli123@163.com#] succeed to execute. (smli123hz)<ICallFunction.java: Line 221>
10:56:57 [TRACE]	 SELF 	 (192.168.0.112:5002)	 Succeed to Login(smli123hz). <AppLoginMsgHandle.java: Line 119>
10:56:57 [TRACE]	 SELF 	 (/192.168.0.112:5002)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:56:57 [TRACE]	 SEND 	 (192.168.0.112:5002)	 [20170814105657,APPLOGIN,smli123hz,0,00000000,smli123@163.com#] succeed to execute. (smli123hz)<ICallFunction.java: Line 221>
10:56:57 [TRACE]	 SELF 	 (192.168.0.112:5002)	 Succeed to Login(smli123hz). <AppLoginMsgHandle.java: Line 119>
10:56:57 [TRACE]	 SELF 	 (/192.168.0.112:5002)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:56:58 [TRACE]	 SEND 	 (192.168.0.112:5002)	 [20170814105658,APPLOGIN,smli123hz,0,00000000,smli123@163.com#] succeed to execute. (smli123hz)<ICallFunction.java: Line 221>
10:56:58 [TRACE]	 SELF 	 (192.168.0.112:5002)	 Succeed to Login(smli123hz). <AppLoginMsgHandle.java: Line 119>
10:56:58 [TRACE]	 SELF 	 (/192.168.0.112:5002)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:57:00 [TRACE]	 SEND 	 (192.168.0.112:5002)	 [20170814105700,APPQRYPLUG,smli123hz,0,00000000,5,646715,账户_646715,18:fe:34:09:de:3b,20161228A1V1.B,1,2,0,6,192.168.1.1,0,1,1,249,0,647106,Thingzdo_647106,18:FE:34:09:DF:C2,unknow,0_0,0,0,0,192.168.1.1,0,255,255,255,0,647172,Thingzdo_647172,60:01:94:09:e0:04,20170115B1V1.C,3_1,2,0,0,192.168.1.1,0,100,100,100,0,647478,Thingzdo_647478_3_1,60:01:94:09:E1:36,unknow,0_0,0,0,0,192.168.1.1,0,255,255,255,0,648495,过分,60:01:94:09:e5:2f,20170616A1V1.V,1_2,2,1,4,192.168.1.1,0,255,0,0,0#] succeed to execute. (smli123hz)<ICallFunction.java: Line 221>
10:57:00 [TRACE]	 SELF 	 (/192.168.0.112:5002)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:57:01 [TRACE]	 SEND 	 (192.168.0.112:5002)	 [20170814105701,APPLOGIN,smli123hz,0,00000000,smli123@163.com#] succeed to execute. (smli123hz)<ICallFunction.java: Line 221>
10:57:01 [TRACE]	 SELF 	 (192.168.0.112:5002)	 Succeed to Login(smli123hz). <AppLoginMsgHandle.java: Line 119>
10:57:01 [TRACE]	 SELF 	 (/192.168.0.112:5002)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:57:28 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:58:18 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:59:08 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
10:59:58 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:00:48 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:01:38 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:02:28 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:03:18 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:04:08 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:04:58 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:05:48 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:06:38 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:07:28 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:08:18 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:09:08 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:09:58 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:10:48 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:11:38 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:12:28 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:13:18 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:14:08 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:14:58 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:15:48 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:16:38 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
11:17:28 [TRACE]	 SELF 	 (/192.168.0.101:5003)	 Completed to Excute Command(Ret:0x00000000).<ServerWorkThread.java: Line 730>
